"Date Added","IOC","IOC Type","Published Date","Original Article Title","Original Article Link","Source URL","Article Type","Summary","Source Title","Resolves","Double Check","Check Reason"
"2026-07-14 02:12:28","afca3bb9fb8d7a4ab4ceb9707f6d9a17352ccfb8ece83c68b01fbb419818e2fc","Hash","2026-07-13","APT-C-60による2026年の攻撃","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","Primary News","The threat actor APT-C-60 is targeting Japanese organizations using spear-phishing emails that deliver malicious RAR archives containing LNK files. These LNK files execute obfuscated JavaScript via mshta.exe to download and run the SpyGlace malware, while abusing legitimate services like GitHub, GitLab, jsDelivr, and Codeberg for C2 infrastructure.","APT-C-60による2026年の攻撃","","1","pass"
"2026-07-14 02:12:28","173[.]234[.]11[.]141","IP Address","2026-07-13","APT-C-60による2026年の攻撃","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","Primary News","The threat actor APT-C-60 is targeting Japanese organizations using spear-phishing emails that deliver malicious RAR archives containing LNK files. These LNK files execute obfuscated JavaScript via mshta.exe to download and run the SpyGlace malware, while abusing legitimate services like GitHub, GitLab, jsDelivr, and Codeberg for C2 infrastructure.","APT-C-60による2026年の攻撃","","1","pass"
"2026-07-14 02:12:28","a7981dfccd8e4bdc00133dc15b22472c1677d6270826863caa36e7d58ef50de0","Hash","2026-07-13","APT-C-60による2026年の攻撃","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","Primary News","The threat actor APT-C-60 is targeting Japanese organizations using spear-phishing emails that deliver malicious RAR archives containing LNK files. These LNK files execute obfuscated JavaScript via mshta.exe to download and run the SpyGlace malware, while abusing legitimate services like GitHub, GitLab, jsDelivr, and Codeberg for C2 infrastructure.","APT-C-60による2026年の攻撃","","1","pass"
"2026-07-14 02:12:28","hxxps://github[.]com/rapefo2905/rncprjmauw","URL","2026-07-13","APT-C-60による2026年の攻撃","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","Primary News","The threat actor APT-C-60 is targeting Japanese organizations using spear-phishing emails that deliver malicious RAR archives containing LNK files. These LNK files execute obfuscated JavaScript via mshta.exe to download and run the SpyGlace malware, while abusing legitimate services like GitHub, GitLab, jsDelivr, and Codeberg for C2 infrastructure.","APT-C-60による2026年の攻撃","","1","pass"
"2026-07-14 02:12:28","a18b5a78143f004f33aafad998b518ad9ee4dbdec44817a6e9b570e727d3e22c","Hash","2026-07-13","APT-C-60による2026年の攻撃","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","Primary News","The threat actor APT-C-60 is targeting Japanese organizations using spear-phishing emails that deliver malicious RAR archives containing LNK files. These LNK files execute obfuscated JavaScript via mshta.exe to download and run the SpyGlace malware, while abusing legitimate services like GitHub, GitLab, jsDelivr, and Codeberg for C2 infrastructure.","APT-C-60による2026年の攻撃","","1","pass"
"2026-07-14 02:12:28","hxxps://github[.]com/wanib11399/zjeqopmfit","URL","2026-07-13","APT-C-60による2026年の攻撃","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","Primary News","The threat actor APT-C-60 is targeting Japanese organizations using spear-phishing emails that deliver malicious RAR archives containing LNK files. These LNK files execute obfuscated JavaScript via mshta.exe to download and run the SpyGlace malware, while abusing legitimate services like GitHub, GitLab, jsDelivr, and Codeberg for C2 infrastructure.","APT-C-60による2026年の攻撃","","1","pass"
"2026-07-14 02:12:28","131c27c3dce040979044ac1d363050c5d226af76aef1454bbf87c7193f8fc747","Hash","2026-07-13","APT-C-60による2026年の攻撃","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","Primary News","The threat actor APT-C-60 is targeting Japanese organizations using spear-phishing emails that deliver malicious RAR archives containing LNK files. These LNK files execute obfuscated JavaScript via mshta.exe to download and run the SpyGlace malware, while abusing legitimate services like GitHub, GitLab, jsDelivr, and Codeberg for C2 infrastructure.","APT-C-60による2026年の攻撃","","1","pass"
"2026-07-14 02:12:28","hxxps://github[.]com/mei1990789/class125","URL","2026-07-13","APT-C-60による2026年の攻撃","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","Primary News","The threat actor APT-C-60 is targeting Japanese organizations using spear-phishing emails that deliver malicious RAR archives containing LNK files. These LNK files execute obfuscated JavaScript via mshta.exe to download and run the SpyGlace malware, while abusing legitimate services like GitHub, GitLab, jsDelivr, and Codeberg for C2 infrastructure.","APT-C-60による2026年の攻撃","","1","pass"
"2026-07-14 02:12:28","866564bb455bb3c9f3e15cbbc1dcaf75c533a224eb96c4b6d6739e114ee1d065","Hash","2026-07-13","APT-C-60による2026年の攻撃","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","Primary News","The threat actor APT-C-60 is targeting Japanese organizations using spear-phishing emails that deliver malicious RAR archives containing LNK files. These LNK files execute obfuscated JavaScript via mshta.exe to download and run the SpyGlace malware, while abusing legitimate services like GitHub, GitLab, jsDelivr, and Codeberg for C2 infrastructure.","APT-C-60による2026年の攻撃","","1","pass"
"2026-07-14 02:12:28","hxxps://codeberg[.]org/meca922199/ertlokefgpokjper2359","URL","2026-07-13","APT-C-60による2026年の攻撃","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","Primary News","The threat actor APT-C-60 is targeting Japanese organizations using spear-phishing emails that deliver malicious RAR archives containing LNK files. These LNK files execute obfuscated JavaScript via mshta.exe to download and run the SpyGlace malware, while abusing legitimate services like GitHub, GitLab, jsDelivr, and Codeberg for C2 infrastructure.","APT-C-60による2026年の攻撃","","1","pass"
"2026-07-14 02:12:28","50ebf107d522326c9a9db8821fe3263aa5136964faaf5dd183657bbb52725f84","Hash","2026-07-13","APT-C-60による2026年の攻撃","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","Primary News","The threat actor APT-C-60 is targeting Japanese organizations using spear-phishing emails that deliver malicious RAR archives containing LNK files. These LNK files execute obfuscated JavaScript via mshta.exe to download and run the SpyGlace malware, while abusing legitimate services like GitHub, GitLab, jsDelivr, and Codeberg for C2 infrastructure.","APT-C-60による2026年の攻撃","","1","pass"
"2026-07-14 02:12:28","2d8def39b76ca17b419e5084832105c0167a171fdcc14eebd0c872ccb7bf9b0c","Hash","2026-07-13","APT-C-60による2026年の攻撃","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","Primary News","The threat actor APT-C-60 is targeting Japanese organizations using spear-phishing emails that deliver malicious RAR archives containing LNK files. These LNK files execute obfuscated JavaScript via mshta.exe to download and run the SpyGlace malware, while abusing legitimate services like GitHub, GitLab, jsDelivr, and Codeberg for C2 infrastructure.","APT-C-60による2026年の攻撃","","1","pass"
"2026-07-14 02:12:28","22de84e8f29cba932cf65cf4dc1d333cb8b2e468204f97030712bee32691ac3b","Hash","2026-07-13","APT-C-60による2026年の攻撃","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","Primary News","The threat actor APT-C-60 is targeting Japanese organizations using spear-phishing emails that deliver malicious RAR archives containing LNK files. These LNK files execute obfuscated JavaScript via mshta.exe to download and run the SpyGlace malware, while abusing legitimate services like GitHub, GitLab, jsDelivr, and Codeberg for C2 infrastructure.","APT-C-60による2026年の攻撃","","1","pass"
"2026-07-14 02:12:28","e6a414a53206e25d061a11e63c7d381ab0eb80cd3d174bd13551e2c36f8b5c04","Hash","2026-07-13","APT-C-60による2026年の攻撃","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","Primary News","The threat actor APT-C-60 is targeting Japanese organizations using spear-phishing emails that deliver malicious RAR archives containing LNK files. These LNK files execute obfuscated JavaScript via mshta.exe to download and run the SpyGlace malware, while abusing legitimate services like GitHub, GitLab, jsDelivr, and Codeberg for C2 infrastructure.","APT-C-60による2026年の攻撃","","1","pass"
"2026-07-14 02:12:28","213[.]111[.]158[.]216","IP Address","2026-07-13","APT-C-60による2026年の攻撃","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","Primary News","The threat actor APT-C-60 is targeting Japanese organizations using spear-phishing emails that deliver malicious RAR archives containing LNK files. These LNK files execute obfuscated JavaScript via mshta.exe to download and run the SpyGlace malware, while abusing legitimate services like GitHub, GitLab, jsDelivr, and Codeberg for C2 infrastructure.","APT-C-60による2026年の攻撃","","1","pass"
"2026-07-14 02:12:28","c1faaff24d58af798c77d34405379df0a9e883e5bd1100a86d4c3e001414acd8","Hash","2026-07-13","APT-C-60による2026年の攻撃","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","Primary News","The threat actor APT-C-60 is targeting Japanese organizations using spear-phishing emails that deliver malicious RAR archives containing LNK files. These LNK files execute obfuscated JavaScript via mshta.exe to download and run the SpyGlace malware, while abusing legitimate services like GitHub, GitLab, jsDelivr, and Codeberg for C2 infrastructure.","APT-C-60による2026年の攻撃","","1","pass"
"2026-07-14 02:12:28","843c4dc402e96ed72d7716d980c99e5dfa222a2a322250b7c3755a00d142bc1f","Hash","2026-07-13","APT-C-60による2026年の攻撃","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","Primary News","The threat actor APT-C-60 is targeting Japanese organizations using spear-phishing emails that deliver malicious RAR archives containing LNK files. These LNK files execute obfuscated JavaScript via mshta.exe to download and run the SpyGlace malware, while abusing legitimate services like GitHub, GitLab, jsDelivr, and Codeberg for C2 infrastructure.","APT-C-60による2026年の攻撃","","1","pass"
"2026-07-14 02:12:28","cc2a6a3b4b771aba341293d2321e5f7b70cf517403fe44a58635b043e8868bdb","Hash","2026-07-13","APT-C-60による2026年の攻撃","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","Primary News","The threat actor APT-C-60 is targeting Japanese organizations using spear-phishing emails that deliver malicious RAR archives containing LNK files. These LNK files execute obfuscated JavaScript via mshta.exe to download and run the SpyGlace malware, while abusing legitimate services like GitHub, GitLab, jsDelivr, and Codeberg for C2 infrastructure.","APT-C-60による2026年の攻撃","","1","pass"
"2026-07-14 02:12:28","9a19598ea286d5f6fa0b7ff981ba21aff503fb217757f4dfbd496ead01805543","Hash","2026-07-13","APT-C-60による2026年の攻撃","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","Primary News","The threat actor APT-C-60 is targeting Japanese organizations using spear-phishing emails that deliver malicious RAR archives containing LNK files. These LNK files execute obfuscated JavaScript via mshta.exe to download and run the SpyGlace malware, while abusing legitimate services like GitHub, GitLab, jsDelivr, and Codeberg for C2 infrastructure.","APT-C-60による2026年の攻撃","","1","pass"
"2026-07-14 02:12:28","hxxps://github[.]com/lowege1212/izrtysherg","URL","2026-07-13","APT-C-60による2026年の攻撃","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","Primary News","The threat actor APT-C-60 is targeting Japanese organizations using spear-phishing emails that deliver malicious RAR archives containing LNK files. These LNK files execute obfuscated JavaScript via mshta.exe to download and run the SpyGlace malware, while abusing legitimate services like GitHub, GitLab, jsDelivr, and Codeberg for C2 infrastructure.","APT-C-60による2026年の攻撃","","1","pass"
"2026-07-14 02:12:28","hxxps://github[.]com/yefixi3890/krbgqbmlho","URL","2026-07-13","APT-C-60による2026年の攻撃","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","Primary News","The threat actor APT-C-60 is targeting Japanese organizations using spear-phishing emails that deliver malicious RAR archives containing LNK files. These LNK files execute obfuscated JavaScript via mshta.exe to download and run the SpyGlace malware, while abusing legitimate services like GitHub, GitLab, jsDelivr, and Codeberg for C2 infrastructure.","APT-C-60による2026年の攻撃","","1","pass"
"2026-07-14 02:12:28","hxxps://github[.]com/waxiyes819/dymcdbqqen","URL","2026-07-13","APT-C-60による2026年の攻撃","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","Primary News","The threat actor APT-C-60 is targeting Japanese organizations using spear-phishing emails that deliver malicious RAR archives containing LNK files. These LNK files execute obfuscated JavaScript via mshta.exe to download and run the SpyGlace malware, while abusing legitimate services like GitHub, GitLab, jsDelivr, and Codeberg for C2 infrastructure.","APT-C-60による2026年の攻撃","","1","pass"
"2026-07-14 02:12:28","add013bf7ffc8a89789a7fd0ae0ff799c620af9b2755b214880b6a56768fd48c","Hash","2026-07-13","APT-C-60による2026年の攻撃","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","Primary News","The threat actor APT-C-60 is targeting Japanese organizations using spear-phishing emails that deliver malicious RAR archives containing LNK files. These LNK files execute obfuscated JavaScript via mshta.exe to download and run the SpyGlace malware, while abusing legitimate services like GitHub, GitLab, jsDelivr, and Codeberg for C2 infrastructure.","APT-C-60による2026年の攻撃","","1","pass"
"2026-07-14 02:12:28","1b25c3d56fdb195b427a9c3bfc1f0e98e77a15322e8d3fc53a18edcc4891847f","Hash","2026-07-13","APT-C-60による2026年の攻撃","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","Primary News","The threat actor APT-C-60 is targeting Japanese organizations using spear-phishing emails that deliver malicious RAR archives containing LNK files. These LNK files execute obfuscated JavaScript via mshta.exe to download and run the SpyGlace malware, while abusing legitimate services like GitHub, GitLab, jsDelivr, and Codeberg for C2 infrastructure.","APT-C-60による2026年の攻撃","","1","pass"
"2026-07-14 02:12:28","7d09891e26d56a8bec44c3fe9a5791f3a93e8fa31539951ae6e2c40af83ba42d","Hash","2026-07-13","APT-C-60による2026年の攻撃","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","Primary News","The threat actor APT-C-60 is targeting Japanese organizations using spear-phishing emails that deliver malicious RAR archives containing LNK files. These LNK files execute obfuscated JavaScript via mshta.exe to download and run the SpyGlace malware, while abusing legitimate services like GitHub, GitLab, jsDelivr, and Codeberg for C2 infrastructure.","APT-C-60による2026年の攻撃","","1","pass"
"2026-07-14 02:12:28","213[.]111[.]158[.]201","IP Address","2026-07-13","APT-C-60による2026年の攻撃","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","Primary News","The threat actor APT-C-60 is targeting Japanese organizations using spear-phishing emails that deliver malicious RAR archives containing LNK files. These LNK files execute obfuscated JavaScript via mshta.exe to download and run the SpyGlace malware, while abusing legitimate services like GitHub, GitLab, jsDelivr, and Codeberg for C2 infrastructure.","APT-C-60による2026年の攻撃","","1","pass"
"2026-07-14 02:12:28","0bda4beded9c2923fe16f20b7cbd7baf1a5b7078be5cde715592529a974f9bd9","Hash","2026-07-13","APT-C-60による2026年の攻撃","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","Primary News","The threat actor APT-C-60 is targeting Japanese organizations using spear-phishing emails that deliver malicious RAR archives containing LNK files. These LNK files execute obfuscated JavaScript via mshta.exe to download and run the SpyGlace malware, while abusing legitimate services like GitHub, GitLab, jsDelivr, and Codeberg for C2 infrastructure.","APT-C-60による2026年の攻撃","","1","pass"
"2026-07-14 02:12:28","3c509ec732979d8c91009d2c9f898bea81f3fc4064c3c56576257f61f9bfaaee","Hash","2026-07-13","APT-C-60による2026年の攻撃","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","Primary News","The threat actor APT-C-60 is targeting Japanese organizations using spear-phishing emails that deliver malicious RAR archives containing LNK files. These LNK files execute obfuscated JavaScript via mshta.exe to download and run the SpyGlace malware, while abusing legitimate services like GitHub, GitLab, jsDelivr, and Codeberg for C2 infrastructure.","APT-C-60による2026年の攻撃","","1","pass"
"2026-07-14 02:12:28","hxxps://gitlab[.]com/kapap40675/fpqtzyofdl","URL","2026-07-13","APT-C-60による2026年の攻撃","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","Primary News","The threat actor APT-C-60 is targeting Japanese organizations using spear-phishing emails that deliver malicious RAR archives containing LNK files. These LNK files execute obfuscated JavaScript via mshta.exe to download and run the SpyGlace malware, while abusing legitimate services like GitHub, GitLab, jsDelivr, and Codeberg for C2 infrastructure.","APT-C-60による2026年の攻撃","","1","pass"
"2026-07-14 02:12:28","f50a01ae446adfcaaddffe215abd94b5643211e83d52acf5de540abf9fb26045","Hash","2026-07-13","APT-C-60による2026年の攻撃","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","Primary News","The threat actor APT-C-60 is targeting Japanese organizations using spear-phishing emails that deliver malicious RAR archives containing LNK files. These LNK files execute obfuscated JavaScript via mshta.exe to download and run the SpyGlace malware, while abusing legitimate services like GitHub, GitLab, jsDelivr, and Codeberg for C2 infrastructure.","APT-C-60による2026年の攻撃","","1","pass"
"2026-07-14 02:12:28","8a8cabe5f94e7f4c0ccca97f0c361618ec944df03d8b3bfcfdd76a25dd8f7a5a","Hash","2026-07-13","APT-C-60による2026年の攻撃","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","Primary News","The threat actor APT-C-60 is targeting Japanese organizations using spear-phishing emails that deliver malicious RAR archives containing LNK files. These LNK files execute obfuscated JavaScript via mshta.exe to download and run the SpyGlace malware, while abusing legitimate services like GitHub, GitLab, jsDelivr, and Codeberg for C2 infrastructure.","APT-C-60による2026年の攻撃","","1","pass"
"2026-07-14 02:12:28","hxxps://github[.]com/williams250666/bluenote554","URL","2026-07-13","APT-C-60による2026年の攻撃","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","Primary News","The threat actor APT-C-60 is targeting Japanese organizations using spear-phishing emails that deliver malicious RAR archives containing LNK files. These LNK files execute obfuscated JavaScript via mshta.exe to download and run the SpyGlace malware, while abusing legitimate services like GitHub, GitLab, jsDelivr, and Codeberg for C2 infrastructure.","APT-C-60による2026年の攻撃","","1","pass"
"2026-07-14 02:12:28","hxxps://gitlab[.]com/sapphire689/dnaluakxit","URL","2026-07-13","APT-C-60による2026年の攻撃","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","Primary News","The threat actor APT-C-60 is targeting Japanese organizations using spear-phishing emails that deliver malicious RAR archives containing LNK files. These LNK files execute obfuscated JavaScript via mshta.exe to download and run the SpyGlace malware, while abusing legitimate services like GitHub, GitLab, jsDelivr, and Codeberg for C2 infrastructure.","APT-C-60による2026年の攻撃","","1","pass"
"2026-07-14 02:12:28","hxxps://codeberg[.]org/ochi_ma992/3tv9239irfn83","URL","2026-07-13","APT-C-60による2026年の攻撃","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","Primary News","The threat actor APT-C-60 is targeting Japanese organizations using spear-phishing emails that deliver malicious RAR archives containing LNK files. These LNK files execute obfuscated JavaScript via mshta.exe to download and run the SpyGlace malware, while abusing legitimate services like GitHub, GitLab, jsDelivr, and Codeberg for C2 infrastructure.","APT-C-60による2026年の攻撃","","1","pass"
"2026-07-14 02:12:28","7c3d0bebd263d3529132f2299de55a7801bf3ff40c833b13838be7a98ea3475e","Hash","2026-07-13","APT-C-60による2026年の攻撃","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","Primary News","The threat actor APT-C-60 is targeting Japanese organizations using spear-phishing emails that deliver malicious RAR archives containing LNK files. These LNK files execute obfuscated JavaScript via mshta.exe to download and run the SpyGlace malware, while abusing legitimate services like GitHub, GitLab, jsDelivr, and Codeberg for C2 infrastructure.","APT-C-60による2026年の攻撃","","1","pass"
"2026-07-14 02:12:28","94072d60170fc72a528f68b2b3826638dbb7283c8906e8051f53fe16eaf054f8","Hash","2026-07-13","APT-C-60による2026年の攻撃","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","Primary News","The threat actor APT-C-60 is targeting Japanese organizations using spear-phishing emails that deliver malicious RAR archives containing LNK files. These LNK files execute obfuscated JavaScript via mshta.exe to download and run the SpyGlace malware, while abusing legitimate services like GitHub, GitLab, jsDelivr, and Codeberg for C2 infrastructure.","APT-C-60による2026年の攻撃","","1","pass"
"2026-07-14 02:12:28","a4c8a56070fe6f613e79a14554d0a1dba2f70ce2b93319e72972943cc66edf4a","Hash","2026-07-13","APT-C-60による2026年の攻撃","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","Primary News","The threat actor APT-C-60 is targeting Japanese organizations using spear-phishing emails that deliver malicious RAR archives containing LNK files. These LNK files execute obfuscated JavaScript via mshta.exe to download and run the SpyGlace malware, while abusing legitimate services like GitHub, GitLab, jsDelivr, and Codeberg for C2 infrastructure.","APT-C-60による2026年の攻撃","","1","pass"
"2026-07-14 02:12:28","5272917261d7091a59e00f9d09cd7eb1d3e111115a5b367f79a66d0d7c7b01f4","Hash","2026-07-13","APT-C-60による2026年の攻撃","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","Primary News","The threat actor APT-C-60 is targeting Japanese organizations using spear-phishing emails that deliver malicious RAR archives containing LNK files. These LNK files execute obfuscated JavaScript via mshta.exe to download and run the SpyGlace malware, while abusing legitimate services like GitHub, GitLab, jsDelivr, and Codeberg for C2 infrastructure.","APT-C-60による2026年の攻撃","","1","pass"
"2026-07-14 02:12:28","185[.]18[.]222[.]241","IP Address","2026-07-13","APT-C-60による2026年の攻撃","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","Primary News","The threat actor APT-C-60 is targeting Japanese organizations using spear-phishing emails that deliver malicious RAR archives containing LNK files. These LNK files execute obfuscated JavaScript via mshta.exe to download and run the SpyGlace malware, while abusing legitimate services like GitHub, GitLab, jsDelivr, and Codeberg for C2 infrastructure.","APT-C-60による2026年の攻撃","","1","pass"
"2026-07-14 02:12:28","45b2ba7c7a39817e1421f2abe2f869fa16af9651a6c863ac59683268fb391fe6","Hash","2026-07-13","APT-C-60による2026年の攻撃","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","Primary News","The threat actor APT-C-60 is targeting Japanese organizations using spear-phishing emails that deliver malicious RAR archives containing LNK files. These LNK files execute obfuscated JavaScript via mshta.exe to download and run the SpyGlace malware, while abusing legitimate services like GitHub, GitLab, jsDelivr, and Codeberg for C2 infrastructure.","APT-C-60による2026年の攻撃","","1","pass"
"2026-07-14 02:12:28","hxxps://gitlab[.]com/yefixi3890/krbgqbmlho","URL","2026-07-13","APT-C-60による2026年の攻撃","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","Primary News","The threat actor APT-C-60 is targeting Japanese organizations using spear-phishing emails that deliver malicious RAR archives containing LNK files. These LNK files execute obfuscated JavaScript via mshta.exe to download and run the SpyGlace malware, while abusing legitimate services like GitHub, GitLab, jsDelivr, and Codeberg for C2 infrastructure.","APT-C-60による2026年の攻撃","","1","pass"
"2026-07-14 02:12:28","151b2dc70d141c12a33d8e45a80659fc53a71734e27233326bff150ac87744ea","Hash","2026-07-13","APT-C-60による2026年の攻撃","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","Primary News","The threat actor APT-C-60 is targeting Japanese organizations using spear-phishing emails that deliver malicious RAR archives containing LNK files. These LNK files execute obfuscated JavaScript via mshta.exe to download and run the SpyGlace malware, while abusing legitimate services like GitHub, GitLab, jsDelivr, and Codeberg for C2 infrastructure.","APT-C-60による2026年の攻撃","","1","pass"
"2026-07-14 02:12:28","5ab41cf20315d2ea1385967d588159873a65ef5581a0b78de06c0d8617894194","Hash","2026-07-13","APT-C-60による2026年の攻撃","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","Primary News","The threat actor APT-C-60 is targeting Japanese organizations using spear-phishing emails that deliver malicious RAR archives containing LNK files. These LNK files execute obfuscated JavaScript via mshta.exe to download and run the SpyGlace malware, while abusing legitimate services like GitHub, GitLab, jsDelivr, and Codeberg for C2 infrastructure.","APT-C-60による2026年の攻撃","","1","pass"
"2026-07-14 02:12:28","3e2bc0bd2eb84282086cc5946673b22414a16e982402f1f05ea57059d2962588","Hash","2026-07-13","APT-C-60による2026年の攻撃","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","https://blogs.jpcert.or.jp/ja/2026/07/apt-c-60_2026.html","Primary News","The threat actor APT-C-60 is targeting Japanese organizations using spear-phishing emails that deliver malicious RAR archives containing LNK files. These LNK files execute obfuscated JavaScript via mshta.exe to download and run the SpyGlace malware, while abusing legitimate services like GitHub, GitLab, jsDelivr, and Codeberg for C2 infrastructure.","APT-C-60による2026年の攻撃","","1","pass"
